File	human_alcor2_filtered_0.1_sorted.bed	human_alcor2_filtered_0.2_sorted.bed	human_alcor2_filtered_0.3_sorted.bed	human_alcor2_filtered_0.4_sorted.bed	human_alcor2_filtered_0.5_sorted.bed	human_alcor2_filtered_0.6_sorted.bed	human_alcor2_filtered_0.7_sorted.bed	human_alcor2_filtered_0.8_sorted.bed	human_alcor2_filtered_0.9_sorted.bed	human_alcor2_processed_sorted.bed	human_alcor_filtered_0.1_sorted.bed	human_alcor_filtered_0.2_sorted.bed	human_alcor_filtered_0.3_sorted.bed	human_alcor_filtered_0.4_sorted.bed	human_alcor_filtered_0.5_sorted.bed	human_alcor_filtered_0.6_sorted.bed	human_alcor_filtered_0.7_sorted.bed	human_alcor_filtered_0.8_sorted.bed	human_alcor_filtered_0.9_sorted.bed	human_alcor_processed_sorted.bed	human_dotplot_filtered_0.1_sorted.bed	human_dotplot_filtered_0.2_sorted.bed	human_dotplot_filtered_0.3_sorted.bed	human_dotplot_filtered_0.4_sorted.bed	human_dotplot_filtered_0.5_sorted.bed	human_dotplot_filtered_0.6_sorted.bed	human_dotplot_filtered_0.7_sorted.bed	human_dotplot_filtered_0.8_sorted.bed	human_dotplot_filtered_0.9_sorted.bed	human_dotplot_processed_sorted.bed	human_flps2_filtered_0.1_sorted.bed	human_flps2_filtered_0.2_sorted.bed	human_flps2_filtered_0.3_sorted.bed	human_flps2_filtered_0.4_sorted.bed	human_flps2_filtered_0.5_sorted.bed	human_flps2_filtered_0.6_sorted.bed	human_flps2_filtered_0.7_sorted.bed	human_flps2_filtered_0.8_sorted.bed	human_flps2_filtered_0.9_sorted.bed	human_flps2_processed_sorted.bed	human_flps2_strict_filtered_0.1_sorted.bed	human_flps2_strict_filtered_0.2_sorted.bed	human_flps2_strict_filtered_0.3_sorted.bed	human_flps2_strict_filtered_0.4_sorted.bed	human_flps2_strict_filtered_0.5_sorted.bed	human_flps2_strict_filtered_0.6_sorted.bed	human_flps2_strict_filtered_0.7_sorted.bed	human_flps2_strict_filtered_0.8_sorted.bed	human_flps2_strict_filtered_0.9_sorted.bed	human_flps2_strict_processed_sorted.bed	human_flps_filtered_0.1_sorted.bed	human_flps_filtered_0.2_sorted.bed	human_flps_filtered_0.3_sorted.bed	human_flps_filtered_0.4_sorted.bed	human_flps_filtered_0.5_sorted.bed	human_flps_filtered_0.6_sorted.bed	human_flps_filtered_0.7_sorted.bed	human_flps_filtered_0.8_sorted.bed	human_flps_filtered_0.9_sorted.bed	human_flps_processed_sorted.bed	human_flps_strict_filtered_0.1_sorted.bed	human_flps_strict_filtered_0.2_sorted.bed	human_flps_strict_filtered_0.3_sorted.bed	human_flps_strict_filtered_0.4_sorted.bed	human_flps_strict_filtered_0.5_sorted.bed	human_flps_strict_filtered_0.6_sorted.bed	human_flps_strict_filtered_0.7_sorted.bed	human_flps_strict_filtered_0.8_sorted.bed	human_flps_strict_filtered_0.9_sorted.bed	human_flps_strict_processed_sorted.bed	human_lcrfinder_filtered_0.1_sorted.bed	human_lcrfinder_filtered_0.2_sorted.bed	human_lcrfinder_filtered_0.3_sorted.bed	human_lcrfinder_filtered_0.4_sorted.bed	human_lcrfinder_filtered_0.5_sorted.bed	human_lcrfinder_filtered_0.6_sorted.bed	human_lcrfinder_filtered_0.7_sorted.bed	human_lcrfinder_filtered_0.8_sorted.bed	human_lcrfinder_filtered_0.9_sorted.bed	human_lcrfinder_processed_sorted.bed	human_seg_filtered_0.1_sorted.bed	human_seg_filtered_0.2_sorted.bed	human_seg_filtered_0.3_sorted.bed	human_seg_filtered_0.4_sorted.bed	human_seg_filtered_0.5_sorted.bed	human_seg_filtered_0.6_sorted.bed	human_seg_filtered_0.7_sorted.bed	human_seg_filtered_0.8_sorted.bed	human_seg_filtered_0.9_sorted.bed	human_seg_intermediate_filtered_0.1_sorted.bed	human_seg_intermediate_filtered_0.2_sorted.bed	human_seg_intermediate_filtered_0.3_sorted.bed	human_seg_intermediate_filtered_0.4_sorted.bed	human_seg_intermediate_filtered_0.5_sorted.bed	human_seg_intermediate_filtered_0.6_sorted.bed	human_seg_intermediate_filtered_0.7_sorted.bed	human_seg_intermediate_filtered_0.8_sorted.bed	human_seg_intermediate_filtered_0.9_sorted.bed	human_seg_intermediate_processed_sorted.bed	human_seg_processed_sorted.bed	human_seg_strict_filtered_0.1_sorted.bed	human_seg_strict_filtered_0.2_sorted.bed	human_seg_strict_filtered_0.3_sorted.bed	human_seg_strict_filtered_0.4_sorted.bed	human_seg_strict_filtered_0.5_sorted.bed	human_seg_strict_filtered_0.6_sorted.bed	human_seg_strict_filtered_0.7_sorted.bed	human_seg_strict_filtered_0.8_sorted.bed	human_seg_strict_filtered_0.9_sorted.bed	human_seg_strict_processed_sorted.bed	human_treks_filtered_0.1_sorted.bed	human_treks_filtered_0.2_sorted.bed	human_treks_filtered_0.3_sorted.bed	human_treks_filtered_0.4_sorted.bed	human_treks_filtered_0.5_sorted.bed	human_treks_filtered_0.6_sorted.bed	human_treks_filtered_0.7_sorted.bed	human_treks_filtered_0.8_sorted.bed	human_treks_filtered_0.9_sorted.bed	human_treks_processed_sorted.bed	human_xstream_filtered_0.1_sorted.bed	human_xstream_filtered_0.2_sorted.bed	human_xstream_filtered_0.3_sorted.bed	human_xstream_filtered_0.4_sorted.bed	human_xstream_filtered_0.5_sorted.bed	human_xstream_filtered_0.6_sorted.bed	human_xstream_filtered_0.7_sorted.bed	human_xstream_filtered_0.8_sorted.bed	human_xstream_filtered_0.9_sorted.bed	human_xstream_processed_sorted.bed
human_seg_strict_filtered_0.1_sorted.bed	0.0181741	0.0647305	0.161294	0.240638	0.235257	0.214793	0.139738	0.0724306	0.0102486	0.0172362	0.0183203	0.0662411	0.181604	0.284769	0.27482	0.242996	0.141043	0.0682646	0.00895937	0.0173267	0.113895	0.113892	0.114835	0.144003	0.272322	0.227491	0.0369487	0.00506186	0.00133952	0.113895	0.00596732	0.0238406	0.0673483	0.178505	0.298441	0.25629	0.164034	0.0867854	0.0411431	0.00558727	0.00949378	0.0396193	0.0725493	0.180457	0.252296	0.244357	0.175313	0.124019	0.0682914	0.00821844	0.00601578	0.0234102	0.0647107	0.164649	0.333162	0.283468	0.177672	0.0779755	0.0344046	0.00565082	0.0100398	0.0416401	0.0734322	0.183075	0.258173	0.250031	0.180704	0.126736	0.0693138	0.00886431	0.145306	0.145371	0.147476	0.16373	0.178774	0.178979	0.164538	0.141851	0.0839818	0.145306	0.0559329	0.0561672	0.0691785	0.134264	0.251862	0.233229	0.124515	0.0713145	0.0404303	0.25301	0.252838	0.26405	0.334296	0.390615	0.295161	0.140257	0.0764328	0.0405293	0.25301	0.0559329	1	1	1	0.98432	0.813131	0.564969	0.250034	0.111836	0.0567596	1	0.0759984	0.119025	0.168193	0.293981	0.395948	0.351852	0.202162	0.149648	0.138757	0.0749784	0.00555953	0.0115354	0.013079	0.0138788	0.0106414	0.0106414	0	0	0	0.00547809
human_seg_strict_filtered_0.2_sorted.bed	0.0181741	0.0647305	0.161294	0.240638	0.235257	0.214793	0.139738	0.0724306	0.0102486	0.0172362	0.0183203	0.0662411	0.181604	0.284769	0.27482	0.242996	0.141043	0.0682646	0.00895937	0.0173267	0.113895	0.113892	0.114835	0.144003	0.272322	0.227491	0.0369487	0.00506186	0.00133952	0.113895	0.00596732	0.0238406	0.0673483	0.178505	0.298441	0.25629	0.164034	0.0867854	0.0411431	0.00558727	0.00949378	0.0396193	0.0725493	0.180457	0.252296	0.244357	0.175313	0.124019	0.0682914	0.00821844	0.00601578	0.0234102	0.0647107	0.164649	0.333162	0.283468	0.177672	0.0779755	0.0344046	0.00565082	0.0100398	0.0416401	0.0734322	0.183075	0.258173	0.250031	0.180704	0.126736	0.0693138	0.00886431	0.145306	0.145371	0.147476	0.16373	0.178774	0.178979	0.164538	0.141851	0.0839818	0.145306	0.0559329	0.0561672	0.0691785	0.134264	0.251862	0.233229	0.124515	0.0713145	0.0404303	0.25301	0.252838	0.26405	0.334296	0.390615	0.295161	0.140257	0.0764328	0.0405293	0.25301	0.0559329	1	1	1	0.98432	0.813131	0.564969	0.250034	0.111836	0.0567596	1	0.0759984	0.119025	0.168193	0.293981	0.395948	0.351852	0.202162	0.149648	0.138757	0.0749784	0.00555953	0.0115354	0.013079	0.0138788	0.0106414	0.0106414	0	0	0	0.00547809
human_seg_strict_filtered_0.3_sorted.bed	0.0181741	0.0647305	0.161294	0.240638	0.235257	0.214793	0.139738	0.0724306	0.0102486	0.0172362	0.0183203	0.0662411	0.181604	0.284769	0.27482	0.242996	0.141043	0.0682646	0.00895937	0.0173267	0.113895	0.113892	0.114835	0.144003	0.272322	0.227491	0.0369487	0.00506186	0.00133952	0.113895	0.00596732	0.0238406	0.0673483	0.178505	0.298441	0.25629	0.164034	0.0867854	0.0411431	0.00558727	0.00949378	0.0396193	0.0725493	0.180457	0.252296	0.244357	0.175313	0.124019	0.0682914	0.00821844	0.00601578	0.0234102	0.0647107	0.164649	0.333162	0.283468	0.177672	0.0779755	0.0344046	0.00565082	0.0100398	0.0416401	0.0734322	0.183075	0.258173	0.250031	0.180704	0.126736	0.0693138	0.00886431	0.145306	0.145371	0.147476	0.16373	0.178774	0.178979	0.164538	0.141851	0.0839818	0.145306	0.0559329	0.0561672	0.0691785	0.134264	0.251862	0.233229	0.124515	0.0713145	0.0404303	0.25301	0.252838	0.26405	0.334296	0.390615	0.295161	0.140257	0.0764328	0.0405293	0.25301	0.0559329	1	1	1	0.98432	0.813131	0.564969	0.250034	0.111836	0.0567596	1	0.0759984	0.119025	0.168193	0.293981	0.395948	0.351852	0.202162	0.149648	0.138757	0.0749784	0.00555953	0.0115354	0.013079	0.0138788	0.0106414	0.0106414	0	0	0	0.00547809
human_seg_strict_filtered_0.4_sorted.bed	0.0179745	0.0641794	0.161359	0.241678	0.237064	0.217324	0.14115	0.0735784	0.0104118	0.0170462	0.0181559	0.0657906	0.181503	0.285739	0.27654	0.244812	0.142061	0.0691428	0.00910201	0.0171706	0.112111	0.112178	0.113556	0.144098	0.274279	0.230829	0.0375322	0.00514242	0.00136085	0.112111	0.00587349	0.0234518	0.0663382	0.177278	0.298696	0.257339	0.165353	0.0876522	0.0415395	0.00549951	0.00934533	0.0390077	0.0714244	0.178402	0.251448	0.244196	0.175643	0.124697	0.0687614	0.00809021	0.00592122	0.0230283	0.063742	0.163328	0.333456	0.284944	0.179615	0.0789524	0.0346998	0.00556208	0.00988308	0.0410008	0.0723066	0.180907	0.257269	0.249906	0.181096	0.127462	0.06981	0.00872623	0.143134	0.143198	0.145489	0.162298	0.178398	0.178871	0.164746	0.142378	0.0845636	0.143134	0.0550553	0.0552856	0.0683554	0.134399	0.253652	0.235806	0.126164	0.0723487	0.041044	0.249041	0.249058	0.261334	0.336026	0.39494	0.299349	0.142398	0.0776246	0.0411677	0.249041	0.0550553	0.98432	0.98432	0.98432	1	0.826084	0.573968	0.254017	0.113618	0.0576638	0.98432	0.0751202	0.117735	0.16648	0.291967	0.39852	0.355652	0.204247	0.150955	0.139902	0.074111	0.00551595	0.0115051	0.013061	0.0138701	0.0108108	0.0108108	0	0	0	0.00543475
human_seg_strict_filtered_0.5_sorted.bed	0.0157519	0.0574862	0.152567	0.243687	0.269861	0.255281	0.167413	0.0878536	0.0126026	0.0149322	0.015513	0.0570433	0.164873	0.275163	0.312543	0.286662	0.168607	0.0825694	0.0110168	0.0146665	0.0927068	0.092762	0.0942281	0.12524	0.294151	0.274856	0.045351	0.00622389	0.00164734	0.0927068	0.00485126	0.0192958	0.0549307	0.155579	0.303548	0.281725	0.188064	0.102628	0.0484367	0.0045421	0.00771966	0.0321939	0.0590634	0.153413	0.244293	0.25159	0.183473	0.13489	0.0763604	0.00668012	0.00489036	0.0189509	0.0528687	0.143375	0.343567	0.317243	0.206785	0.0931396	0.0403751	0.00459428	0.00816165	0.0338362	0.059751	0.15524	0.24949	0.257671	0.189502	0.13786	0.0778646	0.00720384	0.120989	0.121044	0.123174	0.13849	0.168356	0.180695	0.172866	0.15477	0.0927742	0.120989	0.0454711	0.0456781	0.0568836	0.120193	0.273355	0.268158	0.147492	0.085958	0.049196	0.205725	0.205847	0.217345	0.303231	0.446475	0.354215	0.170884	0.0935512	0.0497187	0.205725	0.0454711	0.813131	0.813131	0.813131	0.826084	1	0.694806	0.307496	0.137538	0.0698038	0.813131	0.0620301	0.097682	0.139035	0.249919	0.395673	0.404452	0.235921	0.175106	0.162153	0.0611899	0.00453593	0.010042	0.0128793	0.0146728	0.0130851	0.0130851	0	0	0	0.00446547
human_seg_strict_filtered_0.6_sorted.bed	0.0132976	0.0503357	0.145432	0.258659	0.324668	0.33406	0.224029	0.122261	0.0177942	0.0125975	0.0123424	0.0465564	0.144624	0.264431	0.347628	0.360101	0.228126	0.115732	0.0155116	0.0116631	0.0646354	0.0646739	0.0658258	0.0889903	0.256466	0.372567	0.064972	0.0089535	0.00237089	0.0646354	0.00337064	0.0134049	0.0389347	0.119674	0.267617	0.310283	0.23321	0.137315	0.0650881	0.00315541	0.00537142	0.0224954	0.0414074	0.11176	0.200145	0.247491	0.195485	0.153066	0.0917448	0.00464808	0.00339834	0.0132084	0.0373309	0.109679	0.305521	0.35715	0.262742	0.128264	0.0552702	0.00319259	0.00567985	0.0236266	0.0418454	0.113078	0.205609	0.254998	0.202067	0.157148	0.0942852	0.00501194	0.0884929	0.0885335	0.0901517	0.102088	0.129376	0.159572	0.169775	0.166911	0.103445	0.0884929	0.031596	0.0317399	0.0398651	0.08794	0.235019	0.331642	0.195368	0.118186	0.0690881	0.142932	0.143016	0.151288	0.224113	0.403287	0.478312	0.24068	0.133156	0.0711389	0.142932	0.031596	0.564969	0.564969	0.564969	0.573968	0.694806	1	0.442563	0.197951	0.100465	0.564969	0.0434272	0.0689025	0.0989387	0.183282	0.327142	0.437161	0.295466	0.225109	0.208413	0.0428314	0.00410898	0.0102152	0.0140434	0.0181829	0.0188267	0.0188267	0	0	0	0.00403952
human_seg_strict_filtered_0.7_sorted.bed	0.00703747	0.0283942	0.0918514	0.192505	0.268962	0.299493	0.345502	0.227343	0.0337783	0.00666237	0.00634999	0.0252428	0.0863579	0.180308	0.265541	0.302209	0.347176	0.217535	0.033502	0.00599719	0.0287229	0.02874	0.0292427	0.039663	0.123097	0.29804	0.140597	0.0201916	0.00535678	0.0287229	0.00149319	0.0058837	0.0168619	0.0531692	0.131243	0.226161	0.316853	0.244047	0.129199	0.00139748	0.00238272	0.0100022	0.0184583	0.0508581	0.0974006	0.141231	0.198872	0.19775	0.136566	0.00206245	0.0015051	0.00583104	0.0162862	0.049234	0.153593	0.275172	0.376388	0.241596	0.111461	0.00141376	0.00252096	0.0105126	0.01868	0.0514064	0.0998038	0.145073	0.209448	0.206135	0.144704	0.00222584	0.0439396	0.0439602	0.0447814	0.0508817	0.0651558	0.0830187	0.128942	0.159515	0.108621	0.0439396	0.0139936	0.0140573	0.0176	0.0391421	0.114449	0.2112	0.32999	0.225462	0.141905	0.0633091	0.0633466	0.066729	0.0995062	0.198295	0.330414	0.492844	0.287749	0.156953	0.0633091	0.0139936	0.250034	0.250034	0.250034	0.254017	0.307496	0.442563	1	0.447283	0.227007	0.250034	0.0196508	0.0314986	0.0458294	0.088486	0.173515	0.276304	0.391208	0.358239	0.332837	0.0193766	0.00024702	0.000337503	0	0	0	0	0	0	0	0.000242332
human_seg_strict_filtered_0.8_sorted.bed	0.00444164	0.0181673	0.0622295	0.143621	0.217779	0.25227	0.339018	0.306219	0.0587799	0.00420356	0.00372075	0.0149743	0.0533746	0.119497	0.189552	0.227617	0.323557	0.293072	0.0696021	0.00351316	0.0128755	0.0128832	0.0131376	0.0180406	0.058015	0.195319	0.221114	0.044949	0.0119742	0.0128755	0.000668894	0.00275177	0.00775134	0.0254897	0.0658149	0.126253	0.214884	0.332928	0.230168	0.000625588	0.00107174	0.00455042	0.00839004	0.0233305	0.0465739	0.0722327	0.11483	0.18872	0.167197	0.000926545	0.000673895	0.0026929	0.00740174	0.0232305	0.076664	0.154318	0.257638	0.358743	0.21821	0.000632767	0.00113454	0.00478111	0.00848517	0.0235642	0.0479718	0.0741078	0.121286	0.200156	0.183892	0.00100072	0.0216896	0.0216998	0.0221078	0.0251482	0.0323474	0.0415705	0.0663298	0.110767	0.0959052	0.0216896	0.00626396	0.00629248	0.0079138	0.0179901	0.0551741	0.114919	0.214981	0.374712	0.264008	0.0283406	0.0283574	0.0301602	0.0458033	0.0986588	0.194279	0.379422	0.582111	0.333473	0.0283406	0.00626396	0.111836	0.111836	0.111836	0.113618	0.137538	0.197951	0.447283	1	0.507525	0.111836	0.0107595	0.0173457	0.0254017	0.0502738	0.104327	0.179689	0.321103	0.395828	0.389132	0.010608	0.000261894	0.000412122	0	0	0	0	0	0	0	0.00025663
human_seg_strict_filtered_0.9_sorted.bed	0.00248858	0.0101312	0.0351066	0.083563	0.1302	0.152778	0.220751	0.214905	0.0590774	0.00235501	0.00204258	0.00824388	0.0296264	0.0670513	0.108924	0.132282	0.201477	0.202003	0.0912687	0.0019285	0.00653463	0.00653852	0.00665871	0.0091758	0.0292135	0.101883	0.158782	0.0604124	0.0235863	0.00653463	0.00033938	0.00139182	0.00397068	0.01312	0.0334977	0.0676304	0.12776	0.225025	0.34767	0.000317408	0.000544222	0.00233557	0.00432364	0.0120523	0.0242087	0.038648	0.0628633	0.108982	0.174113	0.000470344	0.000341763	0.00136556	0.00380964	0.0119841	0.038972	0.0829244	0.154438	0.256281	0.346727	0.000321049	0.000575934	0.00245472	0.00437258	0.0121802	0.0249605	0.0396955	0.0663097	0.116143	0.196911	0.000507913	0.0115539	0.0115594	0.011777	0.0133992	0.0172622	0.0223468	0.0361878	0.0603708	0.0712294	0.0115539	0.00318011	0.00319459	0.00399743	0.00900825	0.0280439	0.05964	0.125506	0.226856	0.40179	0.0143882	0.0143968	0.0152813	0.023163	0.0508965	0.101738	0.21564	0.3657	0.604357	0.0143882	0.00318011	0.0567596	0.0567596	0.0567596	0.0576638	0.0698038	0.100465	0.227007	0.507525	1	0.0567596	0.0065981	0.0106579	0.015663	0.0312339	0.0658907	0.116601	0.219145	0.289602	0.308053	0.00650487	0.000183984	0.000451943	0	0	0	0	0	0	0	0.000180198
human_seg_strict_processed_sorted.bed	0.0181741	0.0647305	0.161294	0.240638	0.235257	0.214793	0.139738	0.0724306	0.0102486	0.0172362	0.0183203	0.0662411	0.181604	0.284769	0.27482	0.242996	0.141043	0.0682646	0.00895937	0.0173267	0.113895	0.113892	0.114835	0.144003	0.272322	0.227491	0.0369487	0.00506186	0.00133952	0.113895	0.00596732	0.0238406	0.0673483	0.178505	0.298441	0.25629	0.164034	0.0867854	0.0411431	0.00558727	0.00949378	0.0396193	0.0725493	0.180457	0.252296	0.244357	0.175313	0.124019	0.0682914	0.00821844	0.00601578	0.0234102	0.0647107	0.164649	0.333162	0.283468	0.177672	0.0779755	0.0344046	0.00565082	0.0100398	0.0416401	0.0734322	0.183075	0.258173	0.250031	0.180704	0.126736	0.0693138	0.00886431	0.145306	0.145371	0.147476	0.16373	0.178774	0.178979	0.164538	0.141851	0.0839818	0.145306	0.0559329	0.0561672	0.0691785	0.134264	0.251862	0.233229	0.124515	0.0713145	0.0404303	0.25301	0.252838	0.26405	0.334296	0.390615	0.295161	0.140257	0.0764328	0.0405293	0.25301	0.0559329	1	1	1	0.98432	0.813131	0.564969	0.250034	0.111836	0.0567596	1	0.0759984	0.119025	0.168193	0.293981	0.395948	0.351852	0.202162	0.149648	0.138757	0.0749784	0.00555953	0.0115354	0.013079	0.0138788	0.0106414	0.0106414	0	0	0	0.00547809
human_treks_filtered_0.1_sorted.bed	0.120322	0.102402	0.0741246	0.0433599	0.0282954	0.0238267	0.0144677	0.00774328	0.00119388	0.117065	0.118926	0.109493	0.0859876	0.0505874	0.0313303	0.0257652	0.0144036	0.00736438	0.00113383	0.115772	0.125004	0.124936	0.124133	0.109204	0.0629483	0.0239487	0.00391619	0.000629379	0.000180514	0.125004	0.0438655	0.0878592	0.122189	0.0833091	0.0503364	0.0271611	0.0149492	0.00869025	0.00502066	0.0413707	0.0604789	0.135321	0.154669	0.106622	0.0632658	0.0399229	0.0216734	0.0145649	0.00969613	0.0581932	0.0440018	0.0865576	0.118575	0.082882	0.051645	0.0273401	0.0150934	0.00778782	0.00409853	0.0417871	0.0636635	0.13934	0.157892	0.107665	0.0639109	0.0401299	0.0216501	0.0145304	0.00960824	0.0621913	0.108079	0.108087	0.107154	0.0992106	0.0808271	0.0625895	0.0380424	0.0227446	0.0149725	0.108079	0.140573	0.140765	0.142581	0.101654	0.0537784	0.0296131	0.0137084	0.00868897	0.00574836	0.167958	0.16791	0.162565	0.113993	0.0563584	0.0301031	0.0136829	0.00870304	0.00557411	0.167958	0.140573	0.0759984	0.0759984	0.0759984	0.0751202	0.0620301	0.0434272	0.0196508	0.0107595	0.0065981	0.0759984	1	0.618681	0.42065	0.210424	0.0991604	0.05558	0.0289286	0.0216294	0.020132	0.985857	0.142827	0.0340754	0.0174374	0.0040749	0.00147878	0.00147878	0	0	0	0.145803
human_treks_filtered_0.2_sorted.bed	0.0531047	0.115176	0.11405	0.0693702	0.0454341	0.0383239	0.0232853	0.0124835	0.00192943	0.0508264	0.0536017	0.125447	0.131011	0.0805762	0.0501959	0.0413806	0.0231742	0.0118853	0.00183247	0.0510968	0.154676	0.1546	0.15399	0.141643	0.0931669	0.0381715	0.00632112	0.00101718	0.000291771	0.154676	0.0272629	0.0911779	0.145932	0.116165	0.0769805	0.0427936	0.0239021	0.0139895	0.00810456	0.0255785	0.0409573	0.146067	0.181518	0.142737	0.091246	0.0600656	0.0333929	0.0228645	0.0153415	0.0357381	0.0274646	0.0895775	0.140495	0.113828	0.0797955	0.0434222	0.024217	0.0125651	0.00662224	0.025847	0.0431524	0.151681	0.185439	0.144706	0.0924984	0.0605247	0.0334823	0.0228551	0.0152355	0.0383568	0.141374	0.141394	0.140644	0.133081	0.111498	0.0880623	0.0560182	0.0345496	0.0228006	0.141374	0.157698	0.157984	0.165354	0.131648	0.0792488	0.0458696	0.0217313	0.0139193	0.00925446	0.235674	0.235621	0.230892	0.168339	0.0874249	0.0478024	0.021961	0.0140272	0.00900175	0.235674	0.157698	0.119025	0.119025	0.119025	0.117735	0.097682	0.0689025	0.0314986	0.0173457	0.0106579	0.119025	0.618681	1	0.679914	0.340118	0.160277	0.0898362	0.0467585	0.0349604	0.0325402	0.609931	0.0459618	0.0528756	0.0280161	0.00658586	0.00239015	0.00239015	0	0	0	0.0456302
human_treks_filtered_0.3_sorted.bed	0.0376938	0.10229	0.152851	0.100486	0.0663621	0.0560483	0.0340888	0.0183223	0.00283724	0.0359757	0.0378259	0.108126	0.175494	0.116078	0.0730895	0.0603972	0.0339187	0.0174479	0.00269484	0.0359612	0.168937	0.168874	0.168557	0.163167	0.123461	0.055273	0.00928105	0.00149585	0.000429128	0.168937	0.0186107	0.0694135	0.151335	0.14464	0.10572	0.060849	0.0346321	0.0204121	0.0119009	0.0174298	0.0286826	0.114818	0.183646	0.171277	0.118711	0.0810707	0.0462169	0.0323486	0.022041	0.0249115	0.0187471	0.0681738	0.144987	0.139485	0.110974	0.0622703	0.0352038	0.0184393	0.00973551	0.0176176	0.0303341	0.120175	0.186385	0.173952	0.120803	0.0819036	0.0465313	0.032409	0.021979	0.026851	0.155917	0.155945	0.156309	0.153105	0.133424	0.10861	0.0736006	0.0473188	0.0316193	0.155917	0.144572	0.144939	0.162407	0.15136	0.104393	0.0640187	0.0311312	0.02019	0.0135449	0.289455	0.289405	0.287606	0.221036	0.122128	0.0687048	0.0319612	0.0204978	0.0132252	0.289455	0.144572	0.168193	0.168193	0.168193	0.16648	0.139035	0.0989387	0.0458294	0.0254017	0.015663	0.168193	0.42065	0.679914	1	0.500237	0.235731	0.132129	0.0687713	0.0514189	0.0478593	0.414701	0.0319823	0.0450587	0.0402041	0.00967974	0.00351528	0.00351528	0	0	0	0.0316921
human_treks_filtered_0.4_sorted.bed	0.0249365	0.0818642	0.17099	0.180796	0.129666	0.110095	0.0671631	0.0363921	0.00566852	0.0237041	0.0241015	0.0810597	0.187492	0.205343	0.141385	0.117806	0.0667371	0.0346319	0.00538515	0.0228255	0.141612	0.141587	0.142712	0.16648	0.185169	0.105437	0.0184548	0.00298908	0.00085784	0.141612	0.00932901	0.0364929	0.0964213	0.175809	0.171617	0.109456	0.0657847	0.0401671	0.0236724	0.00873163	0.0147561	0.0618475	0.110871	0.1946	0.16965	0.126856	0.0772968	0.0588289	0.0415587	0.0127785	0.00939958	0.0359135	0.0926207	0.164504	0.186763	0.115329	0.0682501	0.0365959	0.0194349	0.00882843	0.0156243	0.0650151	0.11238	0.198476	0.173852	0.128796	0.0785764	0.0595392	0.0420041	0.0137995	0.146303	0.146362	0.147993	0.158611	0.155091	0.136159	0.105326	0.077911	0.0535604	0.146303	0.0840434	0.0843852	0.101746	0.156582	0.155106	0.11027	0.0575753	0.0389812	0.0266277	0.286961	0.287118	0.295117	0.304224	0.208723	0.127694	0.0619647	0.0405324	0.0263488	0.286961	0.0840434	0.293981	0.293981	0.293981	0.291967	0.249919	0.183282	0.088486	0.0502738	0.0312339	0.293981	0.210424	0.340118	0.500237	1	0.47124	0.264133	0.137477	0.102789	0.0956733	0.207448	0.0192694	0.0333992	0.0364067	0.0191982	0.00688268	0.00688268	0	0	0	0.0190257
human_treks_filtered_0.5_sorted.bed	0.0157453	0.0580521	0.157217	0.247433	0.251002	0.223043	0.137655	0.0759816	0.0120134	0.0149224	0.0147461	0.0542334	0.159627	0.263129	0.271313	0.235858	0.136401	0.0722253	0.0114182	0.0139441	0.0820917	0.0821405	0.083208	0.10882	0.218243	0.201648	0.0387011	0.00633722	0.00182035	0.0820917	0.00439856	0.017632	0.0498977	0.138245	0.230223	0.186797	0.127103	0.0823949	0.0496801	0.00411533	0.0070262	0.0298738	0.0547665	0.138235	0.19214	0.1772	0.121366	0.103462	0.078857	0.00607637	0.00443255	0.0173003	0.0479161	0.126536	0.264104	0.207607	0.136168	0.076475	0.0411146	0.00416177	0.00744391	0.0314046	0.0554512	0.140183	0.197507	0.181313	0.12494	0.105834	0.0809735	0.00656532	0.107419	0.107467	0.109303	0.121785	0.141832	0.146202	0.128943	0.114071	0.082351	0.107419	0.0407236	0.0408848	0.0503756	0.101226	0.185556	0.174583	0.10448	0.0768794	0.0546649	0.178064	0.178169	0.186444	0.248382	0.302033	0.231549	0.123365	0.0839705	0.0554942	0.178064	0.0407236	0.395948	0.395948	0.395948	0.39852	0.395673	0.327142	0.173515	0.104327	0.0658907	0.395948	0.0991604	0.160277	0.235731	0.47124	1	0.560506	0.291736	0.218125	0.203025	0.0977579	0.0071264	0.0147723	0.0190707	0.0188636	0.0146002	0.0146002	0	0	0	0.00701253
